cik,filing_form,filing_date,ma_mentions_in_filing,ma_sentiment_in_filing,company_current_ratio,company_debt_to_equity,heuristic_ma_score
1018724,8-K,2024-05-14,0,0.0,1.0240689917130767,,0.07680517437848075
1018724,8-K,2024-05-03,0,0.0,1.0240689917130767,,0.07680517437848075
1018724,10-Q,2024-05-01,28,0.588775,1.0240689917130767,,0.7742166697769427
1018724,10-K,2024-02-02,49,0.6279448979591837,1.0240689917130767,,0.7767663582588782
1018724,10-Q,2023-10-27,31,0.6475870967741935,1.0240689917130767,,0.7753845729330737
1018724,10-Q,2023-08-04,33,0.5814484848484847,1.0240689917130767,,0.7758529167521973
1018724,10-Q,2023-04-28,33,0.5729696969696968,1.0240689917130767,,0.7758529167521973
1018724,10-K,2023-02-03,53,0.654511320754717,1.0240689917130767,,0.7767877331716687
1018724,10-Q,2022-10-28,34,0.6250735294117645,1.0240689917130767,,0.7760255317749893
1018724,10-Q,2022-07-29,35,0.5898371428571428,1.0240689917130767,,0.7761668570025926
1018724,10-K,2022-02-04,49,0.6946163265306122,1.0240689917130767,,0.7767663582588782
1018724,10-K,2021-02-03,50,0.7030079999999999,1.0240689917130767,,0.776773394427647
1018724,10-K,2020-01-31,48,0.8243770833333334,1.0240689917130767,,0.7767577642629372
1045810,10-Q,2025-08-27,16,0.44934375000000004,4.2140000824504265,0.4055587180793161,0.9410495533591949
1045810,8-K,2025-08-27,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2025-08-05,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2025-07-01,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,10-Q,2025-05-28,10,0.58945,4.2140000824504265,0.4055587180793161,0.8748483978784224
1045810,8-K,2025-05-28,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2025-04-15,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2025-03-07,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,10-K,2025-02-26,37,0.6081972972972972,4.2140000824504265,0.4055587180793161,0.9691552192112606
1045810,8-K,2025-02-26,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2025-01-17,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,10-Q,2024-11-20,6,0.2622166666666666,4.2140000824504265,0.4055587180793161,0.7587471478055097
1045810,8-K,2024-11-20,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,8-K,2024-11-07,0,0.0,4.2140000824504265,0.4055587180793161,0.2695830961440513
1045810,10-Q,2024-08-28,9,0.4892111111111112,4.2140000824504265,0.4055587180793161,0.8538738743889407
1045810,10-Q,2024-05-29,9,0.49327777777777787,4.2140000824504265,0.4055587180793161,0.8538738743889407
1045810,10-K,2024-02-21,41,0.6230536585365853,4.2140000824504265,0.4055587180793161,0.9693908386450708
1045810,10-Q,2023-11-21,17,0.559835294117647,4.2140000824504265,0.4055587180793161,0.946221807171823
1045810,10-Q,2023-08-28,17,0.49312352941176474,4.2140000824504265,0.4055587180793161,0.946221807171823
1045810,10-Q,2023-05-26,15,0.5859066666666667,4.2140000824504265,0.4055587180793161,0.9347321482865465
1045810,10-K,2023-02-24,57,0.6401210526315789,4.2140000824504265,0.4055587180793161,0.9695752593046614
1045810,10-Q,2022-11-18,14,0.7884642857142856,4.2140000824504265,0.4055587180793161,0.9270160523063987
1045810,10-Q,2022-08-31,20,0.7285950000000001,4.2140000824504265,0.4055587180793161,0.9567621489219373
1045810,10-K,2022-03-18,59,0.7680983050847459,4.2140000824504265,0.4055587180793161,0.9695778429535107
1045810,10-K,2021-02-26,92,0.7657782608695654,4.2140000824504265,0.4055587180793161,0.9695830889977788
1045810,10-K,2020-02-20,35,0.8239914285714286,4.2140000824504265,0.4055587180793161,0.9689447787681631
1045810,10-K,2019-02-21,16,0.9491875000000001,4.2140000824504265,0.4055587180793161,0.9410495533591949
1652044,10-Q,2025-07-24,16,0.74384375,1.9037452754552744,0.3833862381377509,0.935493385013958
1652044,8-K,2025-07-23,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-07-18,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-06-12,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-05-06,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-05-01,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2025-04-25,18,0.7506888888888889,1.9037452754552744,0.3833862381377509,0.9449003220857095
1652044,8-K,2025-04-24,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-04-18,1,-0.6808,1.9037452754552744,0.3833862381377509,0.390915400644227
1652044,8-K,2025-03-18,6,0.25193333333333334,1.9037452754552744,0.3833862381377509,0.7531909794602727
1652044,10-K,2025-02-05,36,0.6166222222222221,1.9037452754552744,0.3833862381377509,0.9635043177329505
1652044,8-K,2025-02-04,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2024-10-30,8,0.9485375,1.9037452754552744,0.3833862381377509,0.8226993652025554
1652044,8-K,2024-10-29,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2024-07-24,9,0.9467000000000001,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-Q,2024-04-26,9,0.8855555555555555,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-K,2024-01-31,35,0.6308771428571428,1.9037452754552744,0.3833862381377509,0.9633886104229261
1652044,10-Q,2023-10-25,10,0.95612,1.9037452754552744,0.3833862381377509,0.8692922295331853
1652044,10-Q,2023-07-26,9,0.9511444444444445,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-Q,2023-04-26,5,0.92942,1.9037452754552744,0.3833862381377509,0.7065113189788046
1652044,10-K,2023-02-03,40,0.6642174999999999,1.9037452754552744,0.3833862381377509,0.9637921039592825
1652044,10-Q,2022-10-26,16,0.9128937500000002,1.9037452754552744,0.3833862381377509,0.935493385013958
1652044,10-Q,2022-07-27,12,0.934325,1.9037452754552744,0.3833862381377509,0.9005243604962254
1652044,10-Q,2025-07-24,16,0.74384375,1.9037452754552744,0.3833862381377509,0.935493385013958
1652044,8-K,2025-07-23,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-07-18,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-06-12,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-05-06,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-05-01,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2025-04-25,18,0.7506888888888889,1.9037452754552744,0.3833862381377509,0.9449003220857095
1652044,8-K,2025-04-24,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,8-K,2025-04-18,1,-0.6808,1.9037452754552744,0.3833862381377509,0.390915400644227
1652044,8-K,2025-03-18,6,0.25193333333333334,1.9037452754552744,0.3833862381377509,0.7531909794602727
1652044,10-K,2025-02-05,36,0.6166222222222221,1.9037452754552744,0.3833862381377509,0.9635043177329505
1652044,8-K,2025-02-04,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2024-10-30,8,0.9485375,1.9037452754552744,0.3833862381377509,0.8226993652025554
1652044,8-K,2024-10-29,0,0.0,1.9037452754552744,0.3833862381377509,0.26402692779881426
1652044,10-Q,2024-07-24,9,0.9467000000000001,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-Q,2024-04-26,9,0.8855555555555555,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-K,2024-01-31,35,0.6308771428571428,1.9037452754552744,0.3833862381377509,0.9633886104229261
1652044,10-Q,2023-10-25,10,0.95612,1.9037452754552744,0.3833862381377509,0.8692922295331853
1652044,10-Q,2023-07-26,9,0.9511444444444445,1.9037452754552744,0.3833862381377509,0.8483177060437037
1652044,10-Q,2023-04-26,5,0.92942,1.9037452754552744,0.3833862381377509,0.7065113189788046
1652044,10-K,2023-02-03,40,0.6642174999999999,1.9037452754552744,0.3833862381377509,0.9637921039592825
1652044,10-Q,2022-10-26,16,0.9128937500000002,1.9037452754552744,0.3833862381377509,0.935493385013958
1652044,10-Q,2022-07-27,12,0.934325,1.9037452754552744,0.3833862381377509,0.9005243604962254
1326801,10-Q,2025-07-31,42,0.6481904761904761,1.9732743600053613,0.5109652945096632,0.9595157727852521
1326801,8-K,2025-07-30,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2025-05-30,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,10-Q,2025-05-01,38,0.6199210526315788,1.9732743600053613,0.5109652945096632,0.959322863908769
1326801,8-K,2025-04-30,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2025-04-11,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2025-02-20,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,10-K,2025-01-30,49,0.691604081632653,1.9732743600053613,0.5109652945096632,0.9596343637925748
1326801,8-K,2025-01-29,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2025-01-06,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,10-Q,2024-10-31,38,0.6730289473684211,1.9732743600053613,0.5109652945096632,0.959322863908769
1326801,8-K,2024-10-30,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2024-09-10,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,8-K,2024-08-09,0,0.0,1.9732743600053613,0.5109652945096632,0.25967317991217737
1326801,10-Q,2024-08-01,38,0.6713,1.9732743600053613,0.5109652945096632,0.959322863908769
1326801,10-Q,2024-04-25,38,0.6313342105263158,1.9732743600053613,0.5109652945096632,0.959322863908769
1326801,10-K,2024-02-02,54,0.7009703703703705,1.9732743600053613,0.5109652945096632,0.9596589002597895
1067983,8-K,2025-08-04,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-Q,2025-08-04,19,0.5867684210526317,,0.7390720505876593,0.7789100559066096
1067983,8-K,2025-05-08,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,8-K,2025-05-06,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-Q,2025-05-05,19,0.4207842105263158,,0.7390720505876593,0.7789100559066096
1067983,8-K,2025-04-17,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,8-K,2025-02-24,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-K,2025-02-24,93,0.5519075268817205,,0.7390720505876593,0.7945695903550525
1067983,8-K,2024-11-04,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-Q,2024-11-04,35,0.7568714285714286,,0.7390720505876593,0.7939312788300373
1067983,8-K,2024-10-23,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,8-K,2024-08-05,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-Q,2024-08-05,32,0.75069375,,0.7390720505876593,0.7934065061147038
1067983,8-K,2024-05-07,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-Q,2024-05-06,32,0.7133875000000001,,0.7390720505876593,0.7934065061147038
1067983,8-K,2024-04-26,0,0.0,,0.7390720505876593,0.09456959620592555
1067983,10-K,2024-02-26,95,0.5966536842105261,,0.7390720505876593,0.794569592283968
1067983,10-Q,2023-11-06,44,0.5106886363636364,,0.7390720505876593,0.7944640830533587
1067983,10-Q,2023-08-07,45,0.5167688888888889,,0.7390720505876593,0.7944832093430648
1067983,10-Q,2023-05-08,44,0.6003954545454544,,0.7390720505876593,0.7944640830533587
1067983,10-K,2023-02-27,80,0.5813687500000001,,0.7390720505876593,0.7945695174313032
1067983,10-Q,2022-11-07,24,0.4615458333333334,,0.7390720505876593,0.7888087732716115
1067983,10-Q,2022-08-08,18,0.7136611111111111,,0.7390720505876593,0.7754429904928207
1067983,10-K,2022-02-28,65,0.6164292307692307,,0.7390720505876593,0.7945680139753406
1067983,10-K,2021-03-01,77,0.6188402597402596,,0.7390720505876593,0.7945694526692052
1067983,10-K,2020-02-24,77,0.6337077922077919,,0.7390720505876593,0.7945694526692052
1067983,10-K,2019-02-25,96,0.5548322916666665,,0.7390720505876593,0.7945695929948983
1067983,10-K,2018-02-26,103,0.6261776699029126,,0.7390720505876593,0.7945695954140959
1067983,10-K,2017-02-27,124,0.6604024193548389,,0.7390720505876593,0.7945695961940515
1067983,10-K,2016-02-29,145,0.6724131034482759,,0.7390720505876593,0.7945695962057474
59478,8-K,2025-08-20,0,0.0,1.2776557602659155,,0.09582418201994367
59478,10-Q,2025-08-07,29,0.7081724137931036,1.2776557602659155,,0.7937048936981805
59478,8-K,2025-08-07,0,0.0,1.2776557602659155,,0.09582418201994367
59478,8-K,2025-05-08,0,0.0,1.2776557602659155,,0.09582418201994367
59478,10-Q,2025-05-01,19,0.41872631578947367,1.2776557602659155,,0.7801646417206277
59478,8-K,2025-05-01,0,0.0,1.2776557602659155,,0.09582418201994367
59478,10-K,2025-02-19,72,0.671036111111111,1.2776557602659155,,0.7958237918466852
59478,8-K,2025-02-12,0,0.0,1.2776557602659155,,0.09582418201994367
59478,8-K,2025-02-06,0,0.0,1.2776557602659155,,0.09582418201994367
59478,8-K,2025-01-14,0,0.0,1.2776557602659155,,0.09582418201994367
59478,8-K,2024-11-19,0,0.0,1.2776557602659155,,0.09582418201994367
59478,10-Q,2024-10-30,30,0.7541133333333335,1.2776557602659155,,0.7940890554962772
59478,8-K,2024-10-30,0,0.0,1.2776557602659155,,0.09582418201994367
59478,8-K,2024-09-09,0,0.0,1.2776557602659155,,0.09582418201994367
59478,10-Q,2024-08-08,26,0.7296615384615386,1.2776557602659155,,0.7919625869254111
59478,10-Q,2024-04-30,19,0.6574947368421052,1.2776557602659155,,0.7801646417206277
59478,10-K,2024-02-21,87,0.7020655172413789,1.2776557602659155,,0.795824162594361
59478,10-Q,2023-11-02,42,0.9208499999999998,1.2776557602659155,,0.7956667748930185
59478,10-Q,2023-08-08,41,0.8900536585365849,1.2776557602659155,,0.7956319245209632
59478,10-Q,2023-04-27,29,0.8288896551724139,1.2776557602659155,,0.7937048936981805
59478,10-K,2023-02-22,88,0.7288204545454544,1.2776557602659155,,0.7958241661156217
59478,10-Q,2022-11-01,38,0.777271052631579,1.2776557602659155,,0.7954738660165352
59478,10-Q,2022-08-04,34,0.7935588235294118,1.2776557602659155,,0.7950445394164523
59478,10-K,2022-02-23,94,0.7940191489361703,1.2776557602659155,,0.7958241772296539
59478,10-K,2021-02-17,96,0.8689395833333333,1.2776557602659155,,0.7958241788089164
1318605,8-K,2025-08-04,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-Q,2025-07-24,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-07-23,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-07-10,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-07-02,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-05-16,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-05-16,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-Q,2025-04-23,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-04-22,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-04-02,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-K,2025-01-30,13,0.6360307692307692,2.0372234070914423,0.6531158651731899,0.899024805361977
1318605,8-K,2025-01-29,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,8-K,2025-01-02,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-Q,2024-10-24,1,0.128,2.0372234070914423,0.6531158651731899,0.37790478295742347
1318605,10-Q,2024-07-24,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-Q,2024-04-24,0,0.0,2.0372234070914423,0.6531158651731899,0.25101631011201075
1318605,10-K,2024-01-29,26,0.8206615384615384,2.0372234070914423,0.6531158651731899,0.9471547150174782
1318605,10-Q,2023-10-23,6,0.45449999999999996,2.0372234070914423,0.6531158651731899,0.7401803617734692
1318605,10-Q,2023-07-24,6,0.32265000000000005,2.0372234070914423,0.6531158651731899,0.7401803617734692
1318605,10-Q,2023-04-24,5,0.43316,2.0372234070914423,0.6531158651731899,0.6935007012920011
1318605,10-K,2023-01-31,31,0.6951967741935482,2.0372234070914423,0.6531158651731899,0.9495957086666037
1318605,10-Q,2022-10-24,19,0.5156105263157895,2.0372234070914423,0.6531158651731899,0.9353567698126948
1318605,10-Q,2022-07-25,19,0.5071000000000001,2.0372234070914423,0.6531158651731899,0.9353567698126948
1318605,10-K,2022-02-07,39,0.6860076923076922,2.0372234070914423,0.6531158651731899,0.9507294956267248
1318605,10-K,2021-02-08,58,0.7870913793103448,2.0372234070914423,0.6531158651731899,0.9510098938505953
1318605,10-K,2020-02-13,52,0.737296153846154,2.0372234070914423,0.6531158651731899,0.9509950073739049
1318605,10-K,2019-02-19,91,0.8146252747252747,2.0372234070914423,0.6531158651731899,0.9510163013835338
1318605,10-K,2018-02-23,96,0.7123864583333335,2.0372234070914423,0.6531158651731899,0.9510163069009835
1730168,8-K,2025-07-11,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,10-Q,2025-06-11,46,0.42582173913043464,1.0769044035539157,3.8107533779720137,0.7806971026852576
1730168,8-K,2025-06-05,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,8-K,2025-04-22,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,10-Q,2025-03-12,39,0.3995205128205129,1.0769044035539157,3.8107533779720137,0.7804810157812577
1730168,8-K,2025-03-06,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,8-K,2025-01-13,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,8-K,2025-01-10,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,10-K,2024-12-20,127,0.7220259842519681,1.0769044035539157,3.8107533779720137,0.780767830260027
1730168,8-K,2024-12-12,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,8-K,2024-10-02,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,10-Q,2024-09-11,87,0.6969563218390803,1.0769044035539157,3.8107533779720137,0.7807678108409609
1730168,8-K,2024-09-05,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,8-K,2024-07-12,0,0.0,1.0769044035539157,3.8107533779720137,0.08076783026654367
1730168,10-Q,2024-06-13,90,0.7068288888888888,1.0769044035539157,3.8107533779720137,0.7807678196055579
1730168,10-Q,2024-03-14,88,0.6913829545454543,1.0769044035539157,3.8107533779720137,0.7807678143622216
1730168,10-K,2023-12-14,108,0.6678537037037034,1.0769044035539157,3.8107533779720137,0.7807678299752457
1730168,10-Q,2023-09-06,65,0.5713107692307692,1.0769044035539157,3.8107533779720137,0.7807662480359587
1730168,10-Q,2023-06-07,61,0.5683721311475409,1.0769044035539157,3.8107533779720137,0.7807643089476187
1730168,10-Q,2023-03-08,58,0.5264310344827586,1.0769044035539157,3.8107533779720137,0.7807614140051282
1730168,10-K,2022-12-16,106,0.6671660377358489,1.0769044035539157,3.8107533779720137,0.7807678298319783
1730168,10-Q,2022-09-08,65,0.589606153846154,1.0769044035539157,3.8107533779720137,0.7807662480359587
1730168,10-Q,2022-06-09,63,0.5803952380952381,1.0769044035539157,3.8107533779720137,0.7807654698558797
1730168,10-K,2021-12-17,119,0.6663159663865544,1.0769044035539157,3.8107533779720137,0.7807678302342669
1730168,10-K,2020-12-18,166,0.7715969879518066,1.0769044035539157,3.8107533779720137,0.780767830266541
1730168,10-K,2019-12-20,176,0.6232630681818183,1.0769044035539157,3.8107533779720137,0.7807678302665433
1730168,10-K,2018-12-21,204,0.6129823529411764,1.0769044035539157,3.8107533779720137,0.7807678302665436
1403161,8-K,2025-08-08,1,0.9217,1.1153455136956458,2.320989522260468,0.21053938637258615
1403161,10-Q,2025-07-30,19,-0.0657684210526316,1.1153455136956458,2.320989522260468,0.7679913732278575
1403161,8-K,2025-07-29,0,0.0,1.1153455136956458,2.320989522260468,0.08365091352717344
